223, 55697.2
224, 55369.5
225, 55241.1
226, 56110.3
227, 54901.3
228, 55293.5
229, 55233.6
230, 54233.1
231, 54156.2
232, 54069.2
233, 54034.4
234, 53876.1
235, 53270.9
236, 53080.5
237, 52550.1
238, 52724.1
239, 53308.1
240, 54250
241, 54681.1
242, 52912.5
243, 54118.2
244, 53843
245, 53744
246, 53278.5
247, 51115.6
248, 51680.9
249, 52754
250, 52267.8
251, 52902.8
252, 53139.5
253, 52752
254, 53797.4
255, 53320.1
256, 52274.2
257, 52330.8
258, 52060.4
259, 52125.3
260, 52063.1
261, 51119.1
262, 51028.3
263, 51140
264, 51975.5
265, 51515.8
266, 51231.7
267, 50244.6
268, 50080.5
269, 49823.9
270, 49338.3
271, 49828.1
272, 50592.8
273, 50139.4
274, 49376.1
275, 49620.3
276, 50064.2
277, 49747.1
278, 49952.3
279, 50041
280, 49725.5
281, 50700.4
282, 50570.4
283, 50955
284, 50994.8
285, 50618.5
286, 50560.5
287, 50431
288, 50299.3
289, 49954.3
290, 50859.9
291, 50471.1
292, 50943.6
293, 50338.6
294, 50770.5
295, 50988.5
296, 51557.9
297, 51569.4
298, 51024.9
299, 51756.2
300, 51958.6
301, 51140.9
302, 51593.9
303, 51440.6
304, 51448.8
305, 52814.7
306, 51771.5
307, 52802.2
308, 52181.4
309, 51743.6
310, 51967.6
311, 53078.1
312, 51707.9
313, 53301
314, 52142.2
315, 50974.8
316, 50312.7
317, 48942.8
318, 49185.3
319, 49650.4
320, 48857.9
321, 49900.6
322, 49781.7
323, 49505.9
324, 49141.6
325, 48677.7
326, 49030.6
327, 48173.2
328, 48688.3
329, 49024.9
330, 49197.5
331, 47870.7
332, 49348.8
333, 48707
334, 48354.8
335, 48534
336, 48339.5
337, 48515.8
338, 48143
339, 49075.9
340, 48329
341, 48644.9
342, 48935.3
343, 49317.2
344, 48937.3
345, 49074.4
346, 49170.1
347, 48575.3
348, 48708.6
349, 48277.8
350, 49071.8
351, 49163.8
352, 49298.7
353, 48956.6
354, 49775.2
355, 49690.2
356, 48766
357, 48887.1
358, 49317.8
359, 49030.9
360, 49385
361, 48748.8
362, 49476.9
363, 49218.5
364, 49071.3
365, 49142.8
366, 49044.2
367, 49570.2
368, 49505.9
369, 50131.6
370, 49388.5
371, 49266.7
372, 48737.9
373, 49409.1
374, 48722.8
375, 48569.4
376, 49235.9
377, 48936.4
378, 48435.5
379, 49395.2
380, 48747.7
381, 48803.8
382, 49384.6
383, 49166.1
384, 48681.2
385, 50357.5
386, 48864.8
387, 48891.7
388, 48247.1
389, 49028.1
390, 49240.3
391, 48822.4
392, 49302.4
393, 49305.7
394, 48860.3
395, 49252.5
396, 49433.4
397, 48756.7
398, 48936.2
399, 48589.9
400, 49064.5
401, 48831.8
402, 48930.1
403, 48435.7
404, 48964.3
405, 49189.3
406, 49253.8
407, 49265.5
408, 48624.4
409, 47944.7
410, 48551.8
411, 49095
412, 48697.9
413, 49064.9
414, 48574.1
415, 49436.7
416, 49362.3
417, 49507.2
418, 49822.6
419, 49207.4
420, 49569.9
421, 48535.5
422, 49172.8
423, 48621.7
424, 49060.3
425, 48751.9
426, 48184.6
427, 49483.7
428, 49229
429, 48991.3
430, 48295.4
431, 49269.3
432, 48630.2
433, 49236.1
434, 48257.8
435, 48499.3
436, 49487
437, 49679.1
438, 49236.3
439, 48648.6
440, 49297
441, 49005.1
442, 48656.9
443, 48790
444, 49415.8
445, 49406.9
446, 50062.2
447, 48948.2
448, 49324.3
449, 49067.1
450, 49715
451, 49194.7
452, 48348.2
453, 49339.9
454, 49447.9
455, 49277.2
456, 48888.9
457, 48574.3
458, 48798.7
459, 48765.5
460, 49114.4
461, 49259.8
462, 49336.6
463, 48979.1
464, 49035.5
465, 48893
466, 49002.5
467, 49309.7
468, 48779.6
469, 49336
470, 49033.5
471, 49178.3
472, 48523.2
473, 49769
474, 49225.3
475, 48625.1
476, 48854.7
477, 48897.9
478, 49511.3
479, 49044
480, 49028.7
